1;0;24;1;351.1043;172.6591;146.6035;0;0.04
2;0;24;1;351.9232;172.3948;146.6025;1;0.04
3;0;24;1;353.06;172.4004;146.6039;2;0.04
4;0;24;1;354.5703;172.4029;146.5994;3;0.04
8;1;29;1;351.9134;82.179;143.8515;4;0.04
9;1;29;1;353.9766;81.4121;143.833;5;0.04
10;1;29;1;355.2057;82.3157;143.8417;6;0.04
11;1;29;1;356.4612;81.6117;143.83;7;0.04
15;2;34;1;348.0182;81.5213;139.0343;8;0.04
16;2;34;1;347.9562;94.3807;115.1933;9;0.04
17;2;34;1;347.8938;132.65;102.0013;10;0.04
18;2;34;1;347.9063;156.3634;113.9441;11;0.04
19;2;34;1;347.9373;170.2769;138.6286;12;0.04
24;3;39;1;354.9416;170.0485;143.3857;13;0.1
25;3;39;1;356.7119;169.987;143.2602;14;0.1
26;3;39;1;359.316;169.6967;142.6533;15;0.1
27;3;39;1;361.1992;168.7635;140.6679;16;0.1
31;4;44;1;360.379;166.141;129.0085;17;0.1
32;4;44;1;361.0606;164.4283;127.1776;18;0.1
33;4;44;1;360.3874;164.1257;126.8534;19;0.1
34;4;44;1;360.8799;164.5933;127.3609;20;0.1
38;5;50;1;361.385;155.8658;115.8422;21;0.1
39;5;50;1;361.4089;156.4719;116.177;22;0.1
40;5;50;1;360.8887;156.794;116.3578;23;0.1
41;5;50;1;360.0968;157.3611;116.6731;24;0.1
45;6;55;1;359.3491;149.0254;108.9482;25;0.1
46;6;55;1;358.1692;149.1345;108.9722;26;0.1
47;6;55;1;357.0906;149.3185;109.0118;27;0.1
48;6;55;1;355.8638;148.4661;108.8434;28;0.1
52;7;60;1;360.9059;134.4112;103.9923;29;0.1
53;7;60;1;360.2095;135.8622;103.8148;30;0.1
54;7;60;1;359.0113;136.9361;103.6875;31;0.1
55;7;60;1;357.2016;137.2532;103.654;32;0.1
59;8;65;1;360.1264;120.5966;103.7926;33;0.1
60;8;65;1;360.0987;122.2501;103.0145;34;0.1
61;8;65;1;359.2534;123.3101;102.5203;35;0.1
62;8;65;1;357.3471;123.4456;102.4634;36;0.1
66;9;70;1;360.899;106.8307;108.6609;37;0.1
67;9;70;1;360.7089;107.7724;107.7738;38;0.1
68;9;70;1;359.9721;108.8282;106.7824;39;0.1
69;9;70;1;359.6176;109.435;106.2135;40;0.1
73;10;75;1;360.4866;96.1383;116.8234;41;0.1
74;10;75;1;360.6757;96.1191;116.8593;42;0.1
75;10;75;1;360.7906;97.3367;114.6462;43;0.1
76;10;75;1;360.8323;97.7552;113.8876;44;0.1
80;11;80;1;360.2124;88.4888;128.3126;45;0.1
81;11;80;1;361.43;88.7715;126.8652;46;0.1
82;11;80;1;360.2836;88.908;126.1276;47;0.1
83;11;80;1;361.8217;89.258;124.3304;48;0.1
87;12;85;1;361.8431;84.911;141.2045;49;0.1
88;12;85;1;361.2553;84.9502;141.5343;50;0.1
89;12;85;1;359.9438;84.9446;141.5338;51;0.1
90;12;85;1;359.1448;84.9426;141.5338;52;0.1
