379;310;0 no compensation;1;60.4567;157.6293;147.5409;;0.0000
380;310;0 no compensation;1;58.8224;157.2293;147.5439;;0.0000
381;310;0 no compensation;1;57.7421;157.2293;147.5552;;0.0000
382;310;0 no compensation;1;56.5626;157.2269;147.5633;;0.0000
386;315;1 no compensation;1;60.0874;98.2830;144.1818;;0.0000
387;315;1 no compensation;1;57.8099;98.9312;144.1956;;0.0000
388;315;1 no compensation;1;56.0735;98.0944;144.2066;;0.0000
389;315;1 no compensation;1;54.7765;99.1152;144.2211;;0.0000
393;320;2 no compensation;1;63.0065;100.1125;141.1756;;0.0000
394;320;2 no compensation;1;62.8916;119.8201;119.9710;;0.0000
395;320;2 no compensation;1;62.8981;134.0920;119.8553;;0.0000
396;320;2 no compensation;1;63.0455;156.2299;143.2437;;0.0000
400;325;3 no compensation;1;55.6057;154.1386;143.4222;;0.0000
401;325;3 no compensation;1;54.5340;154.2272;143.6048;;0.0000
402;325;3 no compensation;1;53.4510;154.2897;143.7272;;0.0000
403;325;3 no compensation;1;51.3683;153.9290;143.0186;;0.0000
407;330;4 no compensation;1;52.2899;148.3904;130.4709;;0.0000
408;330;4 no compensation;1;51.3210;148.4883;130.5401;;0.0000
409;330;4 no compensation;1;50.5495;146.2012;129.0592;;0.0000
410;330;4 no compensation;1;50.8417;146.5768;129.3001;;0.0000
414;335;5 no compensation;1;51.0892;137.7838;122.3228;;0.0000
415;335;5 no compensation;1;50.6809;136.1964;122.2333;;0.0000
416;335;5 no compensation;1;50.6895;134.7827;122.1595;;0.0000
417;335;5 no compensation;1;49.9610;134.3784;122.1426;;0.0000
421;340;6 no compensation;1;51.0941;122.1773;121.3855;;0.0000
422;340;6 no compensation;1;50.9488;120.7486;122.1087;;0.0000
423;340;6 no compensation;1;49.5870;120.1352;122.4285;;0.0000
424;340;6 no compensation;1;52.2050;118.2655;123.3157;;0.0000
428;345;7 no compensation;1;50.9019;108.6768;129.4204;;0.0000
429;345;7 no compensation;1;50.8613;108.8987;129.0767;;0.0000
430;345;7 no compensation;1;50.7541;109.2715;128.4927;;0.0000
431;345;7 no compensation;1;50.8576;109.9706;127.4219;;0.0000
435;350;8 no compensation;1;50.4208;102.3739;138.5955;;0.0000
436;350;8 no compensation;1;50.7198;102.3541;139.0504;;0.0000
437;350;8 no compensation;1;50.7499;102.2956;140.1004;;0.0000
438;350;8 no compensation;1;51.1748;102.3067;139.8961;;0.0000
