127;117;0 no compensation;1;59.9957;157.9280;148.2766;;0.0000
128;117;0 no compensation;1;59.1559;157.9270;148.2857;;0.0000
129;117;0 no compensation;1;58.0859;157.5669;148.2929;;0.0000
130;117;0 no compensation;1;56.0574;158.0233;148.3121;;0.0000
134;122;1 no compensation;1;59.4387;98.7384;145.5455;;0.0000
135;122;1 no compensation;1;58.2180;99.4003;145.5486;;0.0000
136;122;1 no compensation;1;56.7649;98.6582;145.5677;;0.0000
137;122;1 no compensation;1;54.9554;99.9050;145.5712;;0.0000
141;127;2 no compensation;1;63.0600;100.1661;142.2509;;0.0000
142;127;2 no compensation;1;62.9357;120.3081;120.8793;;0.0000
143;127;2 no compensation;1;62.9560;135.8975;120.1851;;0.0000
144;127;2 no compensation;1;63.1512;156.2057;141.4151;;0.0000
148;132;3 no compensation;1;55.6815;155.0479;145.2008;;0.0000
149;132;3 no compensation;1;52.8663;154.9282;144.9840;;0.0000
150;132;3 no compensation;1;53.0682;155.0729;145.2668;;0.0000
151;132;3 no compensation;1;52.1050;154.2967;143.7612;;0.0000
155;137;4 no compensation;1;52.2091;148.8820;131.4681;;0.0000
156;137;4 no compensation;1;51.2699;148.2500;131.0724;;0.0000
157;137;4 no compensation;1;51.0293;147.1722;130.3876;;0.0000
158;137;4 no compensation;1;51.1040;145.8600;129.5469;;0.0000
162;142;5 no compensation;1;53.4152;138.1616;123.2673;;0.0000
163;142;5 no compensation;1;51.4130;137.9799;123.2767;;0.0000
164;142;5 no compensation;1;49.9776;136.6614;123.2303;;0.0000
165;142;5 no compensation;1;51.0718;134.2629;123.1117;;0.0000
169;147;6 no compensation;1;51.2068;122.9380;122.1881;;0.0000
170;147;6 no compensation;1;50.3100;122.0803;122.6465;;0.0000
171;147;6 no compensation;1;51.3347;120.1859;123.6272;;0.0000
172;147;6 no compensation;1;51.9663;118.9815;124.2518;;0.0000
176;152;7 no compensation;1;51.9670;111.6991;126.2911;;0.0000
177;152;7 no compensation;1;51.1300;110.2726;128.5346;;0.0000
178;152;7 no compensation;1;51.0778;109.6124;129.5817;;0.0000
179;152;7 no compensation;1;51.2338;109.0670;130.4352;;0.0000
183;157;8 no compensation;1;51.1221;102.6290;141.9895;;0.0000
184;157;8 no compensation;1;51.1133;102.5905;142.7362;;0.0000
185;157;8 no compensation;1;51.5904;102.5812;142.9330;;0.0000
186;157;8 no compensation;1;52.3917;102.6282;142.5395;;0.0000
