388;301;0 no compensation;1;355.8294;165.8723;146.2498;;0.0000
389;301;0 no compensation;1;356.3002;165.8712;146.2433;;0.0000
390;301;0 no compensation;1;357.3417;165.8723;146.2374;;0.0000
391;301;0 no compensation;1;358.9003;165.8036;146.2229;;0.0000
395;306;1 no compensation;1;357.1062;91.1438;144.3209;;0.0000
396;306;1 no compensation;1;358.0627;90.4431;144.3125;;0.0000
397;306;1 no compensation;1;359.8112;91.2591;144.2948;;0.0000
398;306;1 no compensation;1;361.4377;90.4221;144.2826;;0.0000
402;311;2 no compensation;1;353.7644;91.1221;141.2570;;0.0000
403;311;2 no compensation;1;353.4092;109.0612;113.5782;;0.0000
404;311;2 no compensation;1;353.2596;132.9526;110.0642;;0.0000
405;311;2 no compensation;1;353.3645;164.5854;141.1519;;0.0000
409;316;3 no compensation;1;360.8891;163.1602;142.9886;;0.0000
410;316;3 no compensation;1;360.6488;163.2785;143.2122;;0.0000
411;316;3 no compensation;1;361.2532;162.8381;142.3744;;0.0000
412;316;3 no compensation;1;362.6145;163.0687;142.7876;;0.0000
416;321;4 no compensation;1;364.9220;158.4765;128.8207;;0.0000
417;321;4 no compensation;1;365.0329;157.1683;127.7409;;0.0000
418;321;4 no compensation;1;366.0913;156.4285;127.1189;;0.0000
419;321;4 no compensation;1;366.8082;157.3317;127.8553;;0.0000
423;326;5 no compensation;1;363.6801;149.3807;118.2125;;0.0000
424;326;5 no compensation;1;362.2776;149.2240;118.1792;;0.0000
425;326;5 no compensation;1;362.5812;149.6447;118.3027;;0.0000
426;326;5 no compensation;1;364.4814;148.5308;117.9454;;0.0000
430;331;6 no compensation;1;364.1618;136.0440;112.0471;;0.0000
431;331;6 no compensation;1;363.7325;136.9833;111.9594;;0.0000
432;331;6 no compensation;1;362.7905;137.1883;111.9473;;0.0000
433;331;6 no compensation;1;361.1538;137.1838;111.9617;;0.0000
437;336;7 no compensation;1;365.8207;120.1312;112.5973;;0.0000
438;336;7 no compensation;1;365.5207;122.8737;111.1312;;0.0000
439;336;7 no compensation;1;364.0807;124.4427;110.3022;;0.0000
440;336;7 no compensation;1;362.7724;123.6619;110.7296;;0.0000
444;341;8 no compensation;1;367.4002;108.7459;117.0206;;0.0000
445;341;8 no compensation;1;365.0753;107.9910;117.9486;;0.0000
446;341;8 no compensation;1;365.8623;109.6986;115.8673;;0.0000
447;341;8 no compensation;1;365.5795;110.1009;115.3816;;0.0000
451;346;9 no compensation;1;366.4081;98.7028;127.9114;;0.0000
452;346;9 no compensation;1;366.4079;98.9858;126.9649;;0.0000
453;346;9 no compensation;1;366.1763;99.4229;125.5247;;0.0000
454;346;9 no compensation;1;365.7500;99.4059;125.5700;;0.0000
458;351;10 no compensation;1;366.9404;94.0690;140.8774;;0.0000
459;351;10 no compensation;1;365.9827;94.1320;141.5562;;0.0000
460;351;10 no compensation;1;363.9976;94.1184;141.5546;;0.0000
461;351;10 no compensation;1;367.3071;94.1312;141.5547;;0.0000
