93;0;98;1;54.3252;172.1735;147.4199;0;0.04
94;0;98;1;52.571;172.203;147.4229;1;0.04
95;0;98;1;50.8404;172.3476;147.4337;2;0.04
96;0;98;1;48.7377;172.3475;147.4347;3;0.04
100;1;103;1;54.8597;81.4449;145.0129;4;0.04
101;1;103;1;53.5425;82.2542;145.0133;5;0.04
102;1;103;1;52.2671;81.2764;145.0139;6;0.04
103;1;103;1;51.1061;81.9923;145.0197;7;0.04
107;2;108;1;58.2507;81.8935;142.8035;8;0.04
108;2;108;1;58.2518;93.396;117.2326;9;0.04
109;2;108;1;58.2404;132.2303;103.4913;10;0.04
110;2;108;1;58.2167;157.2572;115.0187;11;0.04
111;2;108;1;58.1964;170.4619;139.7627;12;0.04
116;3;113;1;46.3653;169.7384;143.8612;13;0.1
117;3;113;1;47.9598;169.4434;143.241;14;0.1
118;3;113;1;49.0272;169.6806;143.7363;15;0.1
119;3;113;1;47.41;169.5405;143.4404;16;0.1
123;4;118;1;45.3839;165.8657;129.7893;17;0.1
124;4;118;1;45.3842;165.5857;129.4946;18;0.1
125;4;118;1;45.5681;164.966;128.8393;19;0.1
126;4;118;1;44.9062;165.2899;129.1797;20;0.1
130;5;123;1;46.9037;159.3985;118.8525;21;0.1
131;5;123;1;46.0751;158.5548;118.3913;22;0.1
132;5;123;1;46.0757;156.9851;117.5336;23;0.1
133;5;123;1;45.6181;155.9601;116.9738;24;0.1
137;6;128;1;48.5556;148.4817;109.898;25;0.1
138;6;128;1;47.4018;148.106;109.826;26;0.1
139;6;128;1;46.647;147.2381;109.6634;27;0.1
140;6;128;1;46.3573;146.5151;109.5268;28;0.1
144;7;133;1;49.4686;136.5105;104.781;29;0.1
145;7;133;1;47.2926;134.8679;104.9928;30;0.1
146;7;133;1;46.9955;134.5878;105.0246;31;0.1
147;7;133;1;46.3606;133.2238;105.2038;32;0.1
151;8;138;1;47.9543;122.3918;103.9526;33;0.1
152;8;138;1;46.9806;121.4605;104.3919;34;0.1
153;8;138;1;46.4463;120.7787;104.7118;35;0.1
154;8;138;1;45.8766;119.8056;105.1742;36;0.1
158;9;143;1;45.9374;107.2032;109.1832;37;0.1
159;9;143;1;45.151;106.1551;110.1692;38;0.1
160;9;143;1;45.6956;107.6369;108.7745;39;0.1
161;9;143;1;44.4943;108.2261;108.219;40;0.1
165;10;148;1;45.3424;97.2983;115.3222;41;0.1
166;10;148;1;45.4987;96.9469;115.9697;42;0.1
167;10;148;1;46.1136;96.5217;116.7454;43;0.1
168;10;148;1;46.1896;95.3637;118.8655;44;0.1
172;11;153;1;44.133;88.1103;130.0348;45;0.1
173;11;153;1;44.7576;88.2763;129.1489;46;0.1
174;11;153;1;45.0507;88.4086;128.4455;47;0.1
175;11;153;1;45.0507;88.6428;127.2046;48;0.1
179;12;158;1;49.8107;84.7358;142.8132;49;0.1
180;12;158;1;50.2445;84.7254;142.7152;50;0.1
181;12;158;1;51.3071;84.6883;142.4332;51;0.1
182;12;158;1;52.4161;84.6834;142.3823;52;0.1
