253;0;216;1;356.0821;157.4845;145.7655;0;0.04
254;0;216;1;357.6532;157.4368;145.7514;1;0.04
255;0;216;1;358.1669;157.4661;145.7497;2;0.04
256;0;216;1;359.7985;157.3527;145.7419;3;0.04
260;1;221;1;355.6774;99.1867;142.3783;4;0.04
261;1;221;1;358.3217;99.0502;142.3573;5;0.04
262;1;221;1;359.4163;98.2272;142.3531;6;0.04
263;1;221;1;361.0252;98.6611;142.3449;7;0.04
267;2;226;1;353.0036;99.2393;139.627;8;0.04
268;2;226;1;352.8929;120.8969;117.6321;9;0.04
269;2;226;1;352.9068;134.263;117.4934;10;0.04
270;2;226;1;353.0435;156.6441;140.6968;11;0.04
274;3;231;1;360.3379;154.3828;142.4635;12;0.1
275;3;231;1;360.3374;154.4643;142.6254;13;0.1
276;3;231;1;363.0984;154.2511;142.2034;14;0.1
277;3;231;1;364.0431;154.0114;141.7265;15;0.1
281;4;236;1;365.2004;146.6071;127.5094;16;0.1
282;4;236;1;365.2018;148.0834;128.4716;17;0.1
283;4;236;1;363.5272;148.4;128.6861;18;0.1
284;4;236;1;362.1609;148.6541;128.8553;19;0.1
288;5;241;1;364.9115;135.2793;120.2188;20;0.1
289;5;241;1;363.1369;136.7793;120.311;21;0.1
290;5;241;1;362.2878;136.8942;120.3197;22;0.1
291;5;241;1;361.1489;136.8745;120.325;23;0.1
295;6;246;1;365.0088;119.5418;120.6802;24;0.1
296;6;246;1;365.3862;120.4114;120.2321;25;0.1
297;6;246;1;365.0587;122.0551;119.3945;26;0.1
298;6;246;1;363.3515;123.5826;118.6263;27;0.1
302;7;251;1;365.5009;108.5128;127.4859;28;0.1
303;7;251;1;365.5045;108.9541;126.8064;29;0.1
304;7;251;1;365.115;109.3773;126.1574;30;0.1
305;7;251;1;365.2057;110.1341;124.9887;31;0.1
309;8;256;1;366.0709;102.1982;137.3506;32;0.1
310;8;256;1;366.0194;102.1647;137.9751;33;0.1
311;8;256;1;365.3279;102.1668;137.9743;34;0.1
312;8;256;1;365.4226;102.1072;139.1111;35;0.1
