309;0;255;1;60.3708;163.6368;147.1807;0;0.04
310;0;255;1;58.4782;163.6622;147.1829;1;0.04
311;0;255;1;57.1361;163.6608;147.1834;2;0.04
312;0;255;1;55.8486;163.7748;147.1937;3;0.04
316;1;260;1;59.9218;89.1383;145.156;4;0.04
317;1;260;1;58.0115;90.0328;145.1589;5;0.04
318;1;260;1;55.6353;89.5775;145.1638;6;0.04
319;1;260;1;52.9378;89.7359;145.1679;7;0.04
323;2;265;1;63.5381;88.8514;142.8904;8;0.04
324;2;265;1;63.3965;102.4413;119.78;9;0.04
325;2;265;1;63.2168;129.4051;111.204;10;0.04
326;2;265;1;63.0988;160.5463;138.015;11;0.04
330;3;270;1;54.866;160.5792;142.6138;12;0.1
331;3;270;1;53.9753;160.7968;143.0294;13;0.1
332;3;270;1;52.2887;160.2989;142.1166;14;0.1
333;3;270;1;51.1725;159.3576;140.3674;15;0.1
337;4;275;1;51.144;155.5034;128.9877;16;0.1
338;4;275;1;51.145;154.2463;127.9491;17;0.1
339;4;275;1;51.5239;152.7979;126.7558;18;0.1
340;4;275;1;52.3693;152.2015;126.2591;19;0.1
344;5;280;1;52.0925;146.5596;118.9846;20;0.1
345;5;280;1;51.6006;143.6792;118.1054;21;0.1
346;5;280;1;52.1188;142.5725;117.765;22;0.1
347;5;280;1;52.5826;141.5786;117.4629;23;0.1
351;6;285;1;51.8812;134.9764;113.0294;24;0.1
352;6;285;1;51.4135;134.3114;113.0907;25;0.1
353;6;285;1;50.9828;131.3054;113.3808;26;0.1
354;6;285;1;53.1443;129.2022;113.5812;27;0.1
358;7;290;1;53.8159;121.6625;111.8146;28;0.1
359;7;290;1;50.8935;121.3449;111.9823;29;0.1
360;7;290;1;50.3349;118.1908;113.6574;30;0.1
361;7;290;1;50.8962;117.5726;113.9858;31;0.1
365;8;295;1;51.44;107.4529;117.2671;32;0.1
366;8;295;1;50.8463;105.7541;119.3212;33;0.1
367;8;295;1;51.5;104.9018;120.3529;34;0.1
368;8;295;1;53.0021;104.8398;120.4398;35;0.1
372;9;300;1;50.6906;97.5433;126.1951;36;0.1
373;9;300;1;50.672;97.1805;127.3739;37;0.1
374;9;300;1;49.9638;96.994;127.9703;38;0.1
375;9;300;1;50.6449;96.5461;129.4362;39;0.1
379;10;305;1;56.1607;92.1202;142.2821;40;0.1
380;10;305;1;57.3144;92.1271;142.2821;41;0.1
381;10;305;1;51.4698;92.0945;142.2819;42;0.1
382;10;305;1;51.3349;92.0908;142.2819;43;0.1
