127;0;117;1;59.9957;157.928;148.2766;0;0.04
128;0;117;1;59.1559;157.927;148.2857;1;0.04
129;0;117;1;58.0859;157.5669;148.2929;2;0.04
130;0;117;1;56.0574;158.0233;148.3121;3;0.04
134;1;122;1;59.4387;98.7384;145.5455;4;0.04
135;1;122;1;58.218;99.4003;145.5486;5;0.04
136;1;122;1;56.7649;98.6582;145.5677;6;0.04
137;1;122;1;54.9554;99.905;145.5712;7;0.04
141;2;127;1;63.06;100.1661;142.2509;8;0.04
142;2;127;1;62.9357;120.3081;120.8793;9;0.04
143;2;127;1;62.956;135.8975;120.1851;10;0.04
144;2;127;1;63.1512;156.2057;141.4151;11;0.04
148;3;132;1;55.6815;155.0479;145.2008;12;0.1
149;3;132;1;52.8663;154.9282;144.984;13;0.1
150;3;132;1;53.0682;155.0729;145.2668;14;0.1
151;3;132;1;52.105;154.2967;143.7612;15;0.1
155;4;137;1;52.2091;148.882;131.4681;16;0.1
156;4;137;1;51.2699;148.25;131.0724;17;0.1
157;4;137;1;51.0293;147.1722;130.3876;18;0.1
158;4;137;1;51.104;145.86;129.5469;19;0.1
162;5;142;1;53.4152;138.1616;123.2673;20;0.1
163;5;142;1;51.413;137.9799;123.2767;21;0.1
164;5;142;1;49.9776;136.6614;123.2303;22;0.1
165;5;142;1;51.0718;134.2629;123.1117;23;0.1
169;6;147;1;51.2068;122.938;122.1881;24;0.1
170;6;147;1;50.31;122.0803;122.6465;25;0.1
171;6;147;1;51.3347;120.1859;123.6272;26;0.1
172;6;147;1;51.9663;118.9815;124.2518;27;0.1
176;7;152;1;51.967;111.6991;126.2911;28;0.1
177;7;152;1;51.13;110.2726;128.5346;29;0.1
178;7;152;1;51.0778;109.6124;129.5817;30;0.1
179;7;152;1;51.2338;109.067;130.4352;31;0.1
183;8;157;1;51.1221;102.629;141.9895;32;0.1
184;8;157;1;51.1133;102.5905;142.7362;33;0.1
185;8;157;1;51.5904;102.5812;142.933;34;0.1
186;8;157;1;52.3917;102.6282;142.5395;35;1000.0
