1;24;0 no compensation;1;351.1043;172.6591;146.6035;;0.0000
2;24;0 no compensation;1;351.9232;172.3948;146.6025;;0.0000
3;24;0 no compensation;1;353.0600;172.4004;146.6039;;0.0000
4;24;0 no compensation;1;354.5703;172.4029;146.5994;;0.0000
8;29;1 no compensation;1;351.9134;82.1790;143.8515;;0.0000
9;29;1 no compensation;1;353.9766;81.4121;143.8330;;0.0000
10;29;1 no compensation;1;355.2057;82.3157;143.8417;;0.0000
11;29;1 no compensation;1;356.4612;81.6117;143.8300;;0.0000
15;34;2 no compensation;1;348.0182;81.5213;139.0343;;0.0000
16;34;2 no compensation;1;347.9562;94.3807;115.1933;;0.0000
17;34;2 no compensation;1;347.8938;132.6500;102.0013;;0.0000
18;34;2 no compensation;1;347.9063;156.3634;113.9441;;0.0000
19;34;2 no compensation;1;347.9373;170.2769;138.6286;;0.0000
24;39;3 no compensation;1;354.9416;170.0485;143.3857;;0.0000
25;39;3 no compensation;1;356.7119;169.9870;143.2602;;0.0000
26;39;3 no compensation;1;359.3160;169.6967;142.6533;;0.0000
27;39;3 no compensation;1;361.1992;168.7635;140.6679;;0.0000
31;44;4 no compensation;1;360.3790;166.1410;129.0085;;0.0000
32;44;4 no compensation;1;361.0606;164.4283;127.1776;;0.0000
33;44;4 no compensation;1;360.3874;164.1257;126.8534;;0.0000
34;44;4 no compensation;1;360.8799;164.5933;127.3609;;0.0000
38;50;5 no compensation;1;361.3850;155.8658;115.8422;;0.0000
39;50;5 no compensation;1;361.4089;156.4719;116.1770;;0.0000
40;50;5 no compensation;1;360.8887;156.7940;116.3578;;0.0000
41;50;5 no compensation;1;360.0968;157.3611;116.6731;;0.0000
45;55;6 no compensation;1;359.3491;149.0254;108.9482;;0.0000
46;55;6 no compensation;1;358.1692;149.1345;108.9722;;0.0000
47;55;6 no compensation;1;357.0906;149.3185;109.0118;;0.0000
48;55;6 no compensation;1;355.8638;148.4661;108.8434;;0.0000
52;60;7 no compensation;1;360.9059;134.4112;103.9923;;0.0000
53;60;7 no compensation;1;360.2095;135.8622;103.8148;;0.0000
54;60;7 no compensation;1;359.0113;136.9361;103.6875;;0.0000
55;60;7 no compensation;1;357.2016;137.2532;103.6540;;0.0000
59;65;8 no compensation;1;360.1264;120.5966;103.7926;;0.0000
60;65;8 no compensation;1;360.0987;122.2501;103.0145;;0.0000
61;65;8 no compensation;1;359.2534;123.3101;102.5203;;0.0000
62;65;8 no compensation;1;357.3471;123.4456;102.4634;;0.0000
66;70;9 no compensation;1;360.8990;106.8307;108.6609;;0.0000
67;70;9 no compensation;1;360.7089;107.7724;107.7738;;0.0000
68;70;9 no compensation;1;359.9721;108.8282;106.7824;;0.0000
69;70;9 no compensation;1;359.6176;109.4350;106.2135;;0.0000
73;75;10 no compensation;1;360.4866;96.1383;116.8234;;0.0000
74;75;10 no compensation;1;360.6757;96.1191;116.8593;;0.0000
75;75;10 no compensation;1;360.7906;97.3367;114.6462;;0.0000
76;75;10 no compensation;1;360.8323;97.7552;113.8876;;0.0000
80;80;11 no compensation;1;360.2124;88.4888;128.3126;;0.0000
81;80;11 no compensation;1;361.4300;88.7715;126.8652;;0.0000
82;80;11 no compensation;1;360.2836;88.9080;126.1276;;0.0000
83;80;11 no compensation;1;361.8217;89.2580;124.3304;;0.0000
87;85;12 no compensation;1;361.8431;84.9110;141.2045;;0.0000
88;85;12 no compensation;1;361.2553;84.9502;141.5343;;0.0000
89;85;12 no compensation;1;359.9438;84.9446;141.5338;;0.0000
90;85;12 no compensation;1;359.1448;84.9426;141.5338;;0.0000
