1;23;0 no compensation;1;355.8912;157.1182;145.9302;;0.0000
2;23;0 no compensation;1;358.6160;157.1756;145.9097;;0.0000
3;23;0 no compensation;1;361.6200;157.5916;145.8821;;0.0000
4;23;0 no compensation;1;364.3188;157.3573;145.8628;;0.0000
8;28;1 no compensation;1;355.4754;99.8636;143.1605;;0.0000
9;28;1 no compensation;1;357.6438;97.8921;143.1600;;0.0000
10;28;1 no compensation;1;360.7088;99.9374;143.1204;;0.0000
11;28;1 no compensation;1;363.4979;97.8019;143.1188;;0.0000
15;33;2 no compensation;1;353.1227;155.4061;139.0463;;0.0000
16;33;2 no compensation;1;352.9209;132.9767;118.6122;;0.0000
17;33;2 no compensation;1;352.8953;118.9831;118.6118;;0.0000
18;33;2 no compensation;1;353.0376;99.3716;140.1815;;0.0000
22;38;3 no compensation;1;356.3190;154.9467;143.6023;;0.0000
23;38;3 no compensation;1;360.2980;154.8556;143.4217;;0.0000
24;38;3 no compensation;1;359.9553;153.9656;141.7083;;0.0000
25;38;3 no compensation;1;355.5464;152.5590;139.0199;;0.0000
29;43;4 no compensation;1;356.1610;149.3082;129.6307;;0.0000
30;43;4 no compensation;1;361.7639;149.8582;129.9484;;0.0000
31;43;4 no compensation;1;364.7435;146.5323;127.8140;;0.0000
32;43;4 no compensation;1;355.4076;144.7800;126.7546;;0.0000
36;48;5 no compensation;1;355.9727;137.9661;120.8370;;0.0000
37;48;5 no compensation;1;360.6196;137.8156;120.7979;;0.0000
38;48;5 no compensation;1;355.4757;132.7362;120.6128;;0.0000
39;48;5 no compensation;1;364.1950;132.7866;120.5516;;0.0000
43;53;6 no compensation;1;358.4820;123.3989;119.2041;;0.0000
44;53;6 no compensation;1;355.2244;120.7003;120.6397;;0.0000
45;53;6 no compensation;1;364.4493;119.3728;121.2495;;0.0000
46;53;6 no compensation;1;361.0137;123.4388;119.1619;;0.0000
50;58;7 no compensation;1;355.7953;110.7129;124.5884;;0.0000
51;58;7 no compensation;1;360.0452;110.7337;124.5125;;0.0000
52;58;7 no compensation;1;355.7533;108.4053;128.2152;;0.0000
53;58;7 no compensation;1;364.5275;107.9341;128.8630;;0.0000
57;63;8 no compensation;1;355.0598;102.1770;137.9269;;0.0000
58;63;8 no compensation;1;359.7104;102.0561;140.3726;;0.0000
59;63;8 no compensation;1;364.5944;102.0090;141.2124;;0.0000
60;63;8 no compensation;1;364.5947;102.1278;138.5544;;0.0000
