1;0;27;1;355.9319;165.6839;146.4322;0;0.04
2;0;27;1;356.8491;165.6835;146.429;1;0.04
3;0;27;1;357.9447;165.6841;146.4317;2;0.04
4;0;27;1;359.1752;165.5536;146.432;3;0.04
8;1;32;1;357.8313;91.0691;144.4199;4;0.04
9;1;32;1;358.981;90.5578;144.4187;5;0.04
10;1;32;1;360.0448;91.2883;144.4115;6;0.04
11;1;32;1;361.7966;90.0427;144.4103;7;0.04
15;2;37;1;353.5166;91.5964;139.9988;8;0.04
16;2;37;1;353.371;106.0451;115.9509;9;0.04
17;2;37;1;353.2166;133.0608;109.8149;10;0.04
18;2;37;1;353.1061;162.8553;137.6764;11;0.04
22;3;42;1;362.7539;162.5212;142.3883;12;0.1
23;3;42;1;364.2054;161.9673;141.3317;13;0.1
24;3;42;1;364.7717;161.5904;140.6087;14;0.1
25;3;42;1;365.1722;161.1112;139.6966;15;0.1
29;4;47;1;364.1195;157.9018;128.7257;16;0.1
30;4;47;1;363.7329;157.9007;128.7271;17;0.1
31;4;47;1;364.7749;157.5859;128.4619;18;0.1
32;4;47;1;364.673;156.672;127.7035;19;0.1
36;5;52;1;364.4491;150.3149;118.7428;20;0.1
37;5;52;1;363.2844;149.271;118.4222;21;0.1
38;5;52;1;362.3547;149.3576;118.4502;22;0.1
39;5;52;1;361.1421;150.5773;118.8303;23;0.1
43;6;57;1;365.465;133.4199;112.4497;24;0.1
44;6;57;1;365.63;134.8429;112.3156;25;0.1
45;6;57;1;364.6381;136.7686;112.1337;26;0.1
46;6;57;1;362.5777;138.2136;112.001;27;0.1
50;7;62;1;365.2975;123.103;111.1041;28;0.1
51;7;62;1;365.9912;122.6745;111.3325;29;0.1
52;7;62;1;365.2212;121.2876;112.0727;30;0.1
53;7;62;1;365.6691;119.992;112.7666;31;0.1
57;8;67;1;365.4058;107.3324;118.7584;32;0.1
58;8;67;1;367.5022;107.6869;118.3383;33;0.1
59;8;67;1;365.9512;108.4503;117.3997;34;0.1
60;8;67;1;367.6033;109.1529;116.5467;35;0.1
64;9;72;1;366.8637;98.3708;128.7603;36;0.1
65;9;72;1;367.0195;98.6008;127.9974;37;0.1
66;9;72;1;367.6003;98.8468;127.1874;38;0.1
67;9;72;1;366.1394;99.0092;126.6401;39;0.1
71;10;77;1;365.3257;93.971;141.3597;40;0.1
72;10;77;1;366.1142;93.9749;141.3586;41;0.1
73;10;77;1;366.6392;93.8807;140.3726;42;0.1
74;10;77;1;365.9574;93.8549;139.7798;43;1000.0
