93;98;0 no compensation;1;54.3252;172.1735;147.4199;;0.0000
94;98;0 no compensation;1;52.5710;172.2030;147.4229;;0.0000
95;98;0 no compensation;1;50.8404;172.3476;147.4337;;0.0000
96;98;0 no compensation;1;48.7377;172.3475;147.4347;;0.0000
100;103;1 no compensation;1;54.8597;81.4449;145.0129;;0.0000
101;103;1 no compensation;1;53.5425;82.2542;145.0133;;0.0000
102;103;1 no compensation;1;52.2671;81.2764;145.0139;;0.0000
103;103;1 no compensation;1;51.1061;81.9923;145.0197;;0.0000
107;108;2 no compensation;1;58.2507;81.8935;142.8035;;0.0000
108;108;2 no compensation;1;58.2518;93.3960;117.2326;;0.0000
109;108;2 no compensation;1;58.2404;132.2303;103.4913;;0.0000
110;108;2 no compensation;1;58.2167;157.2572;115.0187;;0.0000
111;108;2 no compensation;1;58.1964;170.4619;139.7627;;0.0000
116;113;3 no compensation;1;46.3653;169.7384;143.8612;;0.0000
117;113;3 no compensation;1;47.9598;169.4434;143.2410;;0.0000
118;113;3 no compensation;1;49.0272;169.6806;143.7363;;0.0000
119;113;3 no compensation;1;47.4100;169.5405;143.4404;;0.0000
123;118;4 no compensation;1;45.3839;165.8657;129.7893;;0.0000
124;118;4 no compensation;1;45.3842;165.5857;129.4946;;0.0000
125;118;4 no compensation;1;45.5681;164.9660;128.8393;;0.0000
126;118;4 no compensation;1;44.9062;165.2899;129.1797;;0.0000
130;123;5 no compensation;1;46.9037;159.3985;118.8525;;0.0000
131;123;5 no compensation;1;46.0751;158.5548;118.3913;;0.0000
132;123;5 no compensation;1;46.0757;156.9851;117.5336;;0.0000
133;123;5 no compensation;1;45.6181;155.9601;116.9738;;0.0000
137;128;6 no compensation;1;48.5556;148.4817;109.8980;;0.0000
138;128;6 no compensation;1;47.4018;148.1060;109.8260;;0.0000
139;128;6 no compensation;1;46.6470;147.2381;109.6634;;0.0000
140;128;6 no compensation;1;46.3573;146.5151;109.5268;;0.0000
144;133;7 no compensation;1;49.4686;136.5105;104.7810;;0.0000
145;133;7 no compensation;1;47.2926;134.8679;104.9928;;0.0000
146;133;7 no compensation;1;46.9955;134.5878;105.0246;;0.0000
147;133;7 no compensation;1;46.3606;133.2238;105.2038;;0.0000
151;138;8 no compensation;1;47.9543;122.3918;103.9526;;0.0000
152;138;8 no compensation;1;46.9806;121.4605;104.3919;;0.0000
153;138;8 no compensation;1;46.4463;120.7787;104.7118;;0.0000
154;138;8 no compensation;1;45.8766;119.8056;105.1742;;0.0000
158;143;9 no compensation;1;45.9374;107.2032;109.1832;;0.0000
159;143;9 no compensation;1;45.1510;106.1551;110.1692;;0.0000
160;143;9 no compensation;1;45.6956;107.6369;108.7745;;0.0000
161;143;9 no compensation;1;44.4943;108.2261;108.2190;;0.0000
165;148;10 no compensation;1;45.3424;97.2983;115.3222;;0.0000
166;148;10 no compensation;1;45.4987;96.9469;115.9697;;0.0000
167;148;10 no compensation;1;46.1136;96.5217;116.7454;;0.0000
168;148;10 no compensation;1;46.1896;95.3637;118.8655;;0.0000
172;153;11 no compensation;1;44.1330;88.1103;130.0348;;0.0000
173;153;11 no compensation;1;44.7576;88.2763;129.1489;;0.0000
174;153;11 no compensation;1;45.0507;88.4086;128.4455;;0.0000
175;153;11 no compensation;1;45.0507;88.6428;127.2046;;0.0000
179;158;12 no compensation;1;49.8107;84.7358;142.8132;;0.0000
180;158;12 no compensation;1;50.2445;84.7254;142.7152;;0.0000
181;158;12 no compensation;1;51.3071;84.6883;142.4332;;0.0000
182;158;12 no compensation;1;52.4161;84.6834;142.3823;;0.0000
